clip_id,fsid,cls,split,source,duration_sec,note
351182,351182,dog_bark,test,FSD50K,13.707,
359120,359120,dog_bark,test,FSD50K,23.376,
361544,361544,dog_bark,test,FSD50K,5.891,
364993,364993,dog_bark,test,FSD50K,26.52,
365053,365053,dog_bark,test,FSD50K,12.622,
365568,365568,dog_bark,test,FSD50K,17.5,
365669,365669,dog_bark,test,FSD50K,7.672,
365988,365988,dog_bark,test,FSD50K,26.695,
366219,366219,dog_bark,test,FSD50K,12.43,
366368,366368,dog_bark,test,FSD50K,19.859,
366604,366604,dog_bark,test,FSD50K,21.327,
366619,366619,dog_bark,test,FSD50K,14.43,
366692,366692,dog_bark,test,FSD50K,14.993,
366694,366694,dog_bark,test,FSD50K,14.753,
36902,36902,dog_bark,test,FSD50K,5.68,
372523,372523,dog_bark,test,FSD50K,0.569,
372531,372531,dog_bark,test,FSD50K,1.708,
372537,372537,dog_bark,test,FSD50K,1.255,
379170,379170,dog_bark,test,FSD50K,17.956,
379181,379181,dog_bark,test,FSD50K,4.779,
380440,380440,dog_bark,test,FSD50K,24.72,
38121,38121,dog_bark,test,FSD50K,2.996,
38272,38272,dog_bark,test,FSD50K,17.478,
382736,382736,dog_bark,test,FSD50K,2.24,
38367,38367,dog_bark,test,FSD50K,9.11,
386766,386766,dog_bark,test,FSD50K,2.613,
387685,387685,dog_bark,test,FSD50K,4.124,
390804,390804,dog_bark,test,FSD50K,17.482,
391262,391262,dog_bark,test,FSD50K,2.34,
391273,391273,dog_bark,test,FSD50K,4.695,
393326,393326,dog_bark,test,FSD50K,16.8,
393694,393694,dog_bark,test,FSD50K,16.336,
393828,393828,dog_bark,test,FSD50K,14.2,
394223,394223,dog_bark,test,FSD50K,27.709,
396220,396220,dog_bark,test,FSD50K,9.666,
396221,396221,dog_bark,test,FSD50K,11.651,
396307,396307,dog_bark,test,FSD50K,2.547,
396986,396986,dog_bark,test,FSD50K,10.11,
397882,397882,dog_bark,test,FSD50K,14.366,
398885,398885,dog_bark,test,FSD50K,10.444,
400994,400994,dog_bark,test,FSD50K,8.756,
401307,401307,dog_bark,test,FSD50K,19.637,
401820,401820,dog_bark,test,FSD50K,10.99,
402568,402568,dog_bark,test,FSD50K,8.778,
403206,403206,dog_bark,test,FSD50K,3.968,
403207,403207,dog_bark,test,FSD50K,1.494,
403327,403327,dog_bark,test,FSD50K,5.169,
404066,404066,dog_bark,test,FSD50K,21.64,
404126,404126,dog_bark,test,FSD50K,22.414,
406814,406814,dog_bark,test,FSD50K,10.273,
407593,407593,dog_bark,test,FSD50K,16.8,
407686,407686,dog_bark,test,FSD50K,18.0,
408475,408475,dog_bark,test,FSD50K,7.493,
408493,408493,dog_bark,test,FSD50K,11.537,
408807,408807,dog_bark,test,FSD50K,12.12,
408810,408810,dog_bark,test,FSD50K,12.12,
409041,409041,dog_bark,test,FSD50K,24.619,
410174,410174,dog_bark,test,FSD50K,8.203,
411664,411664,dog_bark,test,FSD50K,12.224,
411786,411786,dog_bark,test,FSD50K,12.758,
412504,412504,dog_bark,test,FSD50K,3.528,
41306-3-0-4.wav,41306,dog_bark,test,US8K,4.0,
41306-3-0-10.wav,41306,dog_bark,test,US8K,4.0,
41306-3-0-13.wav,41306,dog_bark,test,US8K,4.0,
41372-3-0-25.wav,41372,dog_bark,test,US8K,4.0,
41372-3-0-36.wav,41372,dog_bark,test,US8K,4.0,
41372-3-0-39.wav,41372,dog_bark,test,US8K,4.0,
41372-3-0-51.wav,41372,dog_bark,test,US8K,4.0,
413758,413758,dog_bark,test,FSD50K,8.868,
414415,414415,dog_bark,test,FSD50K,6.52,
415023,415023,dog_bark,test,FSD50K,19.482,
4201,4201,dog_bark,test,FSD50K,7.053,
420449,420449,dog_bark,test,FSD50K,0.808,
423119,423119,dog_bark,test,FSD50K,28.607,
424593,424593,dog_bark,test,FSD50K,10.772,
424737,424737,dog_bark,test,FSD50K,6.084,
424740,424740,dog_bark,test,FSD50K,17.624,
424949,424949,dog_bark,test,FSD50K,2.021,
424958,424958,dog_bark,test,FSD50K,15.823,
425662,425662,dog_bark,test,FSD50K,8.673,
425904,425904,dog_bark,test,FSD50K,7.411,
425905,425905,dog_bark,test,FSD50K,10.802,
427152,427152,dog_bark,test,FSD50K,0.317,
427694,427694,dog_bark,test,FSD50K,1.679,
428860,428860,dog_bark,test,FSD50K,5.274,
429260,429260,dog_bark,test,FSD50K,12.0,
434049,434049,dog_bark,test,FSD50K,16.44,
43784,43784,dog_bark,test,FSD50K,4.56,
45390,45390,dog_bark,test,FSD50K,8.0,
45392,45392,dog_bark,test,FSD50K,16.0,
49520,49520,dog_bark,test,FSD50K,16.138,
49809-3-0-0.wav,49809,dog_bark,test,US8K,0.718,
49809-3-3-0.wav,49809,dog_bark,test,US8K,2.771,
49809-3-4-0.wav,49809,dog_bark,test,US8K,1.314,
50336,50336,dog_bark,test,FSD50K,5.527,
50885,50885,dog_bark,test,FSD50K,15.345,
51022-3-7-0.wav,51022,dog_bark,test,US8K,1.091,
51022-3-13-0.wav,51022,dog_bark,test,US8K,1.461,
51022-3-29-0.wav,51022,dog_bark,test,US8K,0.46,
51022-3-30-4.wav,51022,dog_bark,test,US8K,4.0,
51024-3-0-2.wav,51024,dog_bark,test,US8K,4.0,
51024-3-0-3.wav,51024,dog_bark,test,US8K,4.0,
51024-3-0-16.wav,51024,dog_bark,test,US8K,4.0,
51024-3-0-23.wav,51024,dog_bark,test,US8K,4.0,
52077-3-0-3.wav,52077,dog_bark,test,US8K,4.0,
52077-3-0-8.wav,52077,dog_bark,test,US8K,4.0,
52077-3-0-13.wav,52077,dog_bark,test,US8K,4.0,
52077-3-0-17.wav,52077,dog_bark,test,US8K,4.0,
54545,54545,dog_bark,test,FSD50K,10.262,
54858-3-0-0.wav,54858,dog_bark,test,US8K,4.0,
54858-3-1-2.wav,54858,dog_bark,test,US8K,4.0,
54858-3-2-0.wav,54858,dog_bark,test,US8K,0.885,
55005,55005,dog_bark,test,FSD50K,13.12,
57553,57553,dog_bark,test,FSD50K,14.28,
57596,57596,dog_bark,test,FSD50K,10.927,
58382,58382,dog_bark,test,FSD50K,6.07,
59513,59513,dog_bark,test,FSD50K,23.721,
62327,62327,dog_bark,test,FSD50K,4.608,
62335,62335,dog_bark,test,FSD50K,16.241,
63261,63261,dog_bark,test,FSD50K,7.016,
63292-3-0-0.wav,63292,dog_bark,test,US8K,4.0,
63292-3-0-1.wav,63292,dog_bark,test,US8K,4.0,
64460,64460,dog_bark,test,FSD50K,16.897,
66587-3-0-0.wav,66587,dog_bark,test,US8K,0.516,
66587-3-1-0.wav,66587,dog_bark,test,US8K,0.351,
66587-3-2-0.wav,66587,dog_bark,test,US8K,0.516,
66587-3-3-0.wav,66587,dog_bark,test,US8K,0.488,
67049,67049,dog_bark,test,FSD50K,8.74,
68389,68389,dog_bark,test,FSD50K,9.79,
69661-3-0-14.wav,69661,dog_bark,test,US8K,4.0,
69661-3-0-23.wav,69661,dog_bark,test,US8K,4.0,
69661-3-0-29.wav,69661,dog_bark,test,US8K,4.0,
69662,69662,dog_bark,test,FSD50K,11.207,
69777,69777,dog_bark,test,FSD50K,9.917,
71312-3-0-1.wav,71312,dog_bark,test,US8K,4.0,
71312-3-0-2.wav,71312,dog_bark,test,US8K,4.0,
71312-3-0-4.wav,71312,dog_bark,test,US8K,4.0,
71312-3-0-5.wav,71312,dog_bark,test,US8K,4.0,
72220-3-0-0.wav,72220,dog_bark,test,US8K,3.045,
72220-3-2-2.wav,72220,dog_bark,test,US8K,4.0,
72220-3-2-3.wav,72220,dog_bark,test,US8K,4.0,
72220-3-2-4.wav,72220,dog_bark,test,US8K,4.0,
72579,72579,dog_bark,test,FSD50K,16.405,
72712,72712,dog_bark,test,FSD50K,13.854,
72723,72723,dog_bark,test,FSD50K,1.437,
73373,73373,dog_bark,test,FSD50K,2.927,
74723,74723,dog_bark,test,FSD50K,8.884,
76220,76220,dog_bark,test,FSD50K,25.947,
77674,77674,dog_bark,test,FSD50K,5.726,
77927-3-0-0.wav,77927,dog_bark,test,US8K,4.0,
77927-3-0-1.wav,77927,dog_bark,test,US8K,4.0,
77927-3-0-2.wav,77927,dog_bark,test,US8K,4.0,
77927-3-1-1.wav,77927,dog_bark,test,US8K,4.0,
77930,77930,dog_bark,test,FSD50K,4.1,
79101,79101,dog_bark,test,FSD50K,21.186,
7965-3-3-0.wav,7965,dog_bark,test,US8K,1.189,
7965-3-11-0.wav,7965,dog_bark,test,US8K,1.35,
7965-3-16-0.wav,7965,dog_bark,test,US8K,1.879,
7965-3-22-0.wav,7965,dog_bark,test,US8K,2.926,
7975-3-0-0.wav,7975,dog_bark,test,US8K,4.0,
81791-3-0-0.wav,81791,dog_bark,test,US8K,4.0,
81791-3-0-1.wav,81791,dog_bark,test,US8K,4.0,
81791-3-1-0.wav,81791,dog_bark,test,US8K,1.332,
81904,81904,dog_bark,test,FSD50K,10.355,
82811-3-0-1.wav,82811,dog_bark,test,US8K,4.0,
82811-3-0-2.wav,82811,dog_bark,test,US8K,4.0,
82811-3-3-0.wav,82811,dog_bark,test,US8K,2.476,
82811-3-4-0.wav,82811,dog_bark,test,US8K,4.0,
84649,84649,dog_bark,test,FSD50K,3.321,
84653,84653,dog_bark,test,FSD50K,0.943,
84654,84654,dog_bark,test,FSD50K,1.771,
84660,84660,dog_bark,test,FSD50K,3.512,
84663,84663,dog_bark,test,FSD50K,2.089,
84664,84664,dog_bark,test,FSD50K,1.162,
84666,84666,dog_bark,test,FSD50K,1.268,
85574-3-0-0.wav,85574,dog_bark,test,US8K,4.0,
85574-3-0-2.wav,85574,dog_bark,test,US8K,4.0,
85574-3-0-8.wav,85574,dog_bark,test,US8K,4.0,
85574-3-0-12.wav,85574,dog_bark,test,US8K,4.0,
85661,85661,dog_bark,test,FSD50K,1.15,
85665,85665,dog_bark,test,FSD50K,1.359,
86279,86279,dog_bark,test,FSD50K,4.461,
86284,86284,dog_bark,test,FSD50K,27.351,
89207-3-0-0.wav,89207,dog_bark,test,US8K,0.361,
89210,89210,dog_bark,test,FSD50K,2.472,
89211,89211,dog_bark,test,FSD50K,2.064,
89213,89213,dog_bark,test,FSD50K,1.613,
9032-3-0-0.wav,9032,dog_bark,test,US8K,0.351,
9032-3-1-0.wav,9032,dog_bark,test,US8K,0.622,
9032-3-2-0.wav,9032,dog_bark,test,US8K,0.928,
5-9032-A-0.wav,9032,dog_bark,test,ESC-50,5.0,
91113,91113,dog_bark,test,FSD50K,16.999,
94217,94217,dog_bark,test,FSD50K,19.853,
97392,97392,dog_bark,test,FSD50K,2.774,
97756,97756,dog_bark,test,FSD50K,9.511,
98843,98843,dog_bark,test,FSD50K,27.697,
99185,99185,dog_bark,test,FSD50K,2.922,
100124,100124,dog_bark,train,FSD50K,18.939,
100652-3-0-0.wav,100652,dog_bark,train,US8K,4.0,
100652-3-0-1.wav,100652,dog_bark,train,US8K,4.0,
100652-3-0-2.wav,100652,dog_bark,train,US8K,4.0,
100652-3-0-3.wav,100652,dog_bark,train,US8K,4.0,
100795,100795,dog_bark,train,FSD50K,22.257,
101281-3-0-0.wav,101281,dog_bark,train,US8K,4.0,
101281-3-0-5.wav,101281,dog_bark,train,US8K,4.0,
101281-3-0-14.wav,101281,dog_bark,train,US8K,4.0,
101415-3-0-2.wav,101415,dog_bark,train,US8K,4.0,
101415-3-0-3.wav,101415,dog_bark,train,US8K,4.0,
101415-3-0-8.wav,101415,dog_bark,train,US8K,4.0,
102102,102102,dog_bark,train,FSD50K,4.711,
102102-3-0-0.wav,102102,dog_bark,train,US8K,3.1,
102104,102104,dog_bark,train,FSD50K,7.963,
102104-3-0-0.wav,102104,dog_bark,train,US8K,0.812,
102105,102105,dog_bark,train,FSD50K,11.222,
102105-3-0-0.wav,102105,dog_bark,train,US8K,4.0,
102106,102106,dog_bark,train,FSD50K,4.899,
102106-3-0-0.wav,102106,dog_bark,train,US8K,1.641,
102842-3-0-1.wav,102842,dog_bark,train,US8K,4.0,
102842-3-1-0.wav,102842,dog_bark,train,US8K,4.0,
102842-3-1-5.wav,102842,dog_bark,train,US8K,4.0,
102842-3-1-6.wav,102842,dog_bark,train,US8K,4.0,
103300,103300,dog_bark,train,FSD50K,22.68,
103303,103303,dog_bark,train,FSD50K,18.26,
105319-3-0-22.wav,105319,dog_bark,train,US8K,4.0,
105319-3-0-29.wav,105319,dog_bark,train,US8K,4.0,
105319-3-0-39.wav,105319,dog_bark,train,US8K,4.0,
106582,106582,dog_bark,train,FSD50K,28.056,
107190,107190,dog_bark,train,FSD50K,0.795,
108187-3-2-0.wav,108187,dog_bark,train,US8K,0.495,
108187-3-3-0.wav,108187,dog_bark,train,US8K,1.083,
108187-3-4-0.wav,108187,dog_bark,train,US8K,1.393,
108187-3-6-0.wav,108187,dog_bark,train,US8K,1.702,
108631,108631,dog_bark,train,FSD50K,18.28,
109233-3-0-3.wav,109233,dog_bark,train,US8K,4.0,
109233-3-0-4.wav,109233,dog_bark,train,US8K,4.0,
109233-3-0-5.wav,109233,dog_bark,train,US8K,4.0,
109233-3-0-6.wav,109233,dog_bark,train,US8K,4.0,
109711-3-1-0.wav,109711,dog_bark,train,US8K,2.367,
109711-3-2-4.wav,109711,dog_bark,train,US8K,4.0,
109711-3-2-6.wav,109711,dog_bark,train,US8K,4.0,
110134,110134,dog_bark,train,FSD50K,1.13,
110371,110371,dog_bark,train,FSD50K,23.178,
110688-3-0-2.wav,110688,dog_bark,train,US8K,4.0,
110688-3-0-11.wav,110688,dog_bark,train,US8K,4.0,
110688-3-0-17.wav,110688,dog_bark,train,US8K,4.0,
110688-3-0-32.wav,110688,dog_bark,train,US8K,4.0,
114280,114280,dog_bark,train,FSD50K,6.007,
114587-3-0-2.wav,114587,dog_bark,train,US8K,4.0,
114587-3-0-4.wav,114587,dog_bark,train,US8K,4.0,
114587-3-0-5.wav,114587,dog_bark,train,US8K,4.0,
114587-3-0-7.wav,114587,dog_bark,train,US8K,4.0,
2-114587-A-0.wav,114587,dog_bark,train,ESC-50,5.0,
115357,115357,dog_bark,train,FSD50K,20.794,
115411-3-0-0.wav,115411,dog_bark,train,US8K,1.022,
115411-3-2-0.wav,115411,dog_bark,train,US8K,3.62,
115411-3-3-0.wav,115411,dog_bark,train,US8K,4.0,
115423,115423,dog_bark,train,FSD50K,10.548,
116483-3-0-1.wav,116483,dog_bark,train,US8K,4.0,
116483-3-0-2.wav,116483,dog_bark,train,US8K,4.0,
116483-3-1-0.wav,116483,dog_bark,train,US8K,4.0,
116483-3-1-2.wav,116483,dog_bark,train,US8K,4.0,
116484-3-0-6.wav,116484,dog_bark,train,US8K,4.0,
116484-3-0-8.wav,116484,dog_bark,train,US8K,4.0,
116484-3-0-12.wav,116484,dog_bark,train,US8K,4.0,
116484-3-0-16.wav,116484,dog_bark,train,US8K,4.0,
116485-3-0-4.wav,116485,dog_bark,train,US8K,4.0,
116485-3-0-6.wav,116485,dog_bark,train,US8K,4.0,
116485-3-2-0.wav,116485,dog_bark,train,US8K,4.0,
116485-3-2-4.wav,116485,dog_bark,train,US8K,4.0,
117048-3-0-17.wav,117048,dog_bark,train,US8K,4.0,
117048-3-0-23.wav,117048,dog_bark,train,US8K,4.0,
117048-3-0-25.wav,117048,dog_bark,train,US8K,4.0,
117048-3-0-35.wav,117048,dog_bark,train,US8K,4.0,
117072-3-0-8.wav,117072,dog_bark,train,US8K,4.0,
117072-3-0-11.wav,117072,dog_bark,train,US8K,4.0,
117072-3-0-14.wav,117072,dog_bark,train,US8K,4.0,
117072-3-0-19.wav,117072,dog_bark,train,US8K,4.0,
118587-3-0-2.wav,118587,dog_bark,train,US8K,4.0,
118587-3-0-6.wav,118587,dog_bark,train,US8K,4.0,
118587-3-0-21.wav,118587,dog_bark,train,US8K,4.0,
118961,118961,dog_bark,train,FSD50K,0.771,
118962,118962,dog_bark,train,FSD50K,2.13,
118963,118963,dog_bark,train,FSD50K,0.52,
118964,118964,dog_bark,train,FSD50K,1.104,
118965,118965,dog_bark,train,FSD50K,4.461,
118966,118966,dog_bark,train,FSD50K,4.473,
118967,118967,dog_bark,train,FSD50K,8.39,
118969,118969,dog_bark,train,FSD50K,4.36,
118970,118970,dog_bark,train,FSD50K,2.61,
119420,119420,dog_bark,train,FSD50K,7.04,
120960,120960,dog_bark,train,FSD50K,4.99,
121888,121888,dog_bark,train,FSD50K,0.75,
121889,121889,dog_bark,train,FSD50K,2.021,
121890,121890,dog_bark,train,FSD50K,2.255,
2-122104-A-0.wav,122104,dog_bark,train,ESC-50,5.0,
2-122104-B-0.wav,122104,dog_bark,train,ESC-50,5.0,
122199-3-1-1.wav,122199,dog_bark,train,US8K,4.0,
122199-3-1-2.wav,122199,dog_bark,train,US8K,4.0,
122199-3-1-3.wav,122199,dog_bark,train,US8K,4.0,
122199-3-1-6.wav,122199,dog_bark,train,US8K,4.0,
125523-3-0-1.wav,125523,dog_bark,train,US8K,4.0,
125523-3-0-3.wav,125523,dog_bark,train,US8K,4.0,
125523-3-0-11.wav,125523,dog_bark,train,US8K,4.0,
125554,125554,dog_bark,train,FSD50K,2.774,
125574,125574,dog_bark,train,FSD50K,1.451,
125577,125577,dog_bark,train,FSD50K,1.835,
125791-3-0-9.wav,125791,dog_bark,train,US8K,4.0,
125791-3-0-12.wav,125791,dog_bark,train,US8K,4.0,
125791-3-0-13.wav,125791,dog_bark,train,US8K,4.0,
125791-3-0-15.wav,125791,dog_bark,train,US8K,4.0,
12647,12647,dog_bark,train,FSD50K,12.438,
126521-3-0-2.wav,126521,dog_bark,train,US8K,4.0,
126521-3-0-12.wav,126521,dog_bark,train,US8K,4.0,
126521-3-0-17.wav,126521,dog_bark,train,US8K,4.0,
126521-3-0-18.wav,126521,dog_bark,train,US8K,4.0,
127111,127111,dog_bark,train,FSD50K,8.53,
128028,128028,dog_bark,train,FSD50K,5.112,
128030-3-0-0.wav,128030,dog_bark,train,US8K,0.686,
128030-3-1-0.wav,128030,dog_bark,train,US8K,0.58,
128030-3-2-0.wav,128030,dog_bark,train,US8K,0.52,
128033,128033,dog_bark,train,FSD50K,24.469,
128034,128034,dog_bark,train,FSD50K,2.78,
128035,128035,dog_bark,train,FSD50K,13.702,
128036,128036,dog_bark,train,FSD50K,8.141,
128038,128038,dog_bark,train,FSD50K,3.58,
128040,128040,dog_bark,train,FSD50K,20.437,
128042,128042,dog_bark,train,FSD50K,6.534,
128073,128073,dog_bark,train,FSD50K,20.916,
128130,128130,dog_bark,train,FSD50K,25.651,
128131,128131,dog_bark,train,FSD50K,21.084,
128132,128132,dog_bark,train,FSD50K,23.514,
128134,128134,dog_bark,train,FSD50K,7.759,
128136,128136,dog_bark,train,FSD50K,3.664,
128137,128137,dog_bark,train,FSD50K,23.333,
128469,128469,dog_bark,train,FSD50K,11.626,
128470,128470,dog_bark,train,FSD50K,24.805,
128891,128891,dog_bark,train,FSD50K,29.847,
130025,130025,dog_bark,train,FSD50K,0.628,
130030,130030,dog_bark,train,FSD50K,2.595,
131258,131258,dog_bark,train,FSD50K,12.422,
13577-3-0-0.wav,13577,dog_bark,train,US8K,4.0,
13577-3-0-2.wav,13577,dog_bark,train,US8K,4.0,
13577-3-5-0.wav,13577,dog_bark,train,US8K,4.0,
3-136288-A-0.wav,136288,dog_bark,train,ESC-50,5.0,
137803,137803,dog_bark,train,FSD50K,9.984,
13789,13789,dog_bark,train,FSD50K,1.813,
138015,138015,dog_bark,train,FSD50K,23.354,
139948-3-0-0.wav,139948,dog_bark,train,US8K,3.117,
139948-3-1-0.wav,139948,dog_bark,train,US8K,2.994,
139948-3-2-0.wav,139948,dog_bark,train,US8K,1.312,
139948-3-4-0.wav,139948,dog_bark,train,US8K,1.23,
140776,140776,dog_bark,train,FSD50K,26.047,
142643,142643,dog_bark,train,FSD50K,13.812,
142644,142644,dog_bark,train,FSD50K,20.433,
14358-3-0-7.wav,14358,dog_bark,train,US8K,4.0,
14358-3-0-26.wav,14358,dog_bark,train,US8K,4.0,
14358-3-0-85.wav,14358,dog_bark,train,US8K,4.0,
14358-3-0-90.wav,14358,dog_bark,train,US8K,4.0,
144028,144028,dog_bark,train,FSD50K,11.766,
144885-3-0-0.wav,144885,dog_bark,train,US8K,0.261,
147672,147672,dog_bark,train,FSD50K,4.407,
152588-3-0-0.wav,152588,dog_bark,train,US8K,2.418,
152588-3-1-0.wav,152588,dog_bark,train,US8K,4.0,
152588-3-2-0.wav,152588,dog_bark,train,US8K,2.249,
152588-3-3-0.wav,152588,dog_bark,train,US8K,2.805,
152815,152815,dog_bark,train,FSD50K,3.76,
152816,152816,dog_bark,train,FSD50K,10.774,
152817,152817,dog_bark,train,FSD50K,23.265,
152819,152819,dog_bark,train,FSD50K,20.12,
155294,155294,dog_bark,train,FSD50K,2.681,
155299,155299,dog_bark,train,FSD50K,21.874,
155309,155309,dog_bark,train,FSD50K,1.219,
155310,155310,dog_bark,train,FSD50K,2.775,
155311,155311,dog_bark,train,FSD50K,3.692,
155312,155312,dog_bark,train,FSD50K,5.492,
155313,155313,dog_bark,train,FSD50K,4.006,
155314-3-0-1.wav,155314,dog_bark,train,US8K,4.0,
155314-3-0-2.wav,155314,dog_bark,train,US8K,4.0,
155314-3-0-5.wav,155314,dog_bark,train,US8K,4.0,
155315,155315,dog_bark,train,FSD50K,4.528,
155317,155317,dog_bark,train,FSD50K,8.812,
155320-3-0-0.wav,155320,dog_bark,train,US8K,1.14,
155322,155322,dog_bark,train,FSD50K,2.311,
155488-3-0-6.wav,155488,dog_bark,train,US8K,4.0,
155488-3-2-0.wav,155488,dog_bark,train,US8K,4.0,
155488-3-3-0.wav,155488,dog_bark,train,US8K,4.0,
155488-3-3-1.wav,155488,dog_bark,train,US8K,4.0,
155617,155617,dog_bark,train,FSD50K,15.416,
156418,156418,dog_bark,train,FSD50K,17.071,
157322,157322,dog_bark,train,FSD50K,20.192,
157649-3-0-0.wav,157649,dog_bark,train,US8K,4.0,
157649-3-0-1.wav,157649,dog_bark,train,US8K,4.0,
157649-3-1-1.wav,157649,dog_bark,train,US8K,4.0,
157649-3-2-0.wav,157649,dog_bark,train,US8K,4.0,
157950,157950,dog_bark,train,FSD50K,1.41,
158607,158607,dog_bark,train,FSD50K,13.358,
158974,158974,dog_bark,train,FSD50K,3.604,
158975,158975,dog_bark,train,FSD50K,2.914,
158976,158976,dog_bark,train,FSD50K,3.605,
159176-3-0-0.wav,159176,dog_bark,train,US8K,1.184,
159578,159578,dog_bark,train,FSD50K,19.691,
159726,159726,dog_bark,train,FSD50K,8.009,
160092,160092,dog_bark,train,FSD50K,0.429,
160093,160093,dog_bark,train,FSD50K,0.304,
160094,160094,dog_bark,train,FSD50K,0.453,
160366-3-0-4.wav,160366,dog_bark,train,US8K,4.0,
160366-3-0-7.wav,160366,dog_bark,train,US8K,4.0,
160366-3-0-8.wav,160366,dog_bark,train,US8K,4.0,
160366-3-0-13.wav,160366,dog_bark,train,US8K,4.0,
160474,160474,dog_bark,train,FSD50K,18.883,
160476,160476,dog_bark,train,FSD50K,11.444,
160478,160478,dog_bark,train,FSD50K,20.377,
160575-3-0-0.wav,160575,dog_bark,train,US8K,1.035,
160575-3-1-0.wav,160575,dog_bark,train,US8K,1.064,
160575-3-4-0.wav,160575,dog_bark,train,US8K,1.351,
160575-3-7-0.wav,160575,dog_bark,train,US8K,1.323,
161922-3-1-4.wav,161922,dog_bark,train,US8K,4.0,
161922-3-1-5.wav,161922,dog_bark,train,US8K,4.0,
161922-3-1-6.wav,161922,dog_bark,train,US8K,4.0,
161922-3-2-0.wav,161922,dog_bark,train,US8K,3.387,
161923-3-0-0.wav,161923,dog_bark,train,US8K,4.0,
161923-3-0-5.wav,161923,dog_bark,train,US8K,4.0,
161923-3-0-12.wav,161923,dog_bark,train,US8K,4.0,
161923-3-0-19.wav,161923,dog_bark,train,US8K,4.0,
162148,162148,dog_bark,train,FSD50K,0.453,
163276,163276,dog_bark,train,FSD50K,1.107,
163278,163278,dog_bark,train,FSD50K,1.107,
163279,163279,dog_bark,train,FSD50K,1.107,
163280,163280,dog_bark,train,FSD50K,1.107,
163281,163281,dog_bark,train,FSD50K,1.107,
163282,163282,dog_bark,train,FSD50K,1.107,
163459,163459,dog_bark,train,FSD50K,1.954,
